"No.","Time","Source","Destination","Protocol","Length","Info"
"57444","07:34:45.392751","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=4840 Ack=7947 Win=5215 Len=0 TSval=169489 TSecr=749287678"
"59937","07:34:46.074861","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","162","Application Data"
"60058","07:34:46.105127","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=4840 Ack=8043 Win=5215 Len=0 TSval=169559 TSecr=749288405"
"60075","07:34:46.108998","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"60229","07:34:46.153392","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=8043 Ack=4887 Win=27 Len=0 TSval=749288483 TSecr=169560"
"62608","07:34:46.803217","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","162","Application Data"
"62652","07:34:46.815947","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"62672","07:34:46.820193","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=8139 Ack=4934 Win=27 Len=0 TSval=749289150 TSecr=169630"
"64022","07:34:47.190978","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","167","Application Data"
"64900","07:34:47.391724","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","[TCP ACKed unseen segment] https(443)  >  33900 [ACK] Seq=8240 Ack=4981 Win=27 Len=0 TSval=749289721 TSecr=169688"
"64917","07:34:47.396481","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","147","[TCP ACKed unseen segment] , Application Data"
"65160","07:34:47.457607","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","[TCP Previous segment not captured] 33900  >  https(443) [ACK] Seq=4981 Ack=8321 Win=5215 Len=0 TSval=169694 TSecr=749289726"
"65225","07:34:47.473719","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"65389","07:34:47.521299","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","[TCP ACKed unseen segment] https(443)  >  33900 [ACK] Seq=8321 Ack=5028 Win=27 Len=0 TSval=749289851 TSecr=169697"
"65417","07:34:47.528053","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","132","Application Data"
"65433","07:34:47.532243","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=8321 Ack=5094 Win=27 Len=0 TSval=749289862 TSecr=169702"
"65437","07:34:47.533601","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","113","Application Data"
"65467","07:34:47.539129","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=5094 Ack=8368 Win=5215 Len=0 TSval=169703 TSecr=749289863"
"67458","07:34:48.080028","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","146","Application Data"
"67474","07:34:48.083725","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=5094 Ack=8448 Win=5215 Len=0 TSval=169758 TSecr=749290409"
"67491","07:34:48.089606","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"71093","07:34:49.075019","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","159","Application Data"
"71231","07:34:49.108359","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"71249","07:34:49.112682","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=8541 Ack=5188 Win=27 Len=0 TSval=749291442 TSecr=169860"
"73780","07:34:49.803781","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","159","Application Data"
"73824","07:34:49.819979","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","[TCP ACKed unseen segment] https(443)  >  33900 [ACK] Seq=8634 Ack=5235 Win=27 Len=0 TSval=749292149 TSecr=169931"
"74788","07:34:50.079828","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","151","[TCP ACKed unseen segment] , Application Data"
"75001","07:34:50.137149","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","[TCP Previous segment not captured] , Application Data"
"75022","07:34:50.141407","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","[TCP ACKed unseen segment] https(443)  >  33900 [ACK] Seq=8719 Ack=5282 Win=27 Len=0 TSval=749292471 TSecr=169963"
"78447","07:34:51.080269","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","142","Application Data"
"78978","07:34:51.226921","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"78994","07:34:51.231448","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=8795 Ack=5329 Win=27 Len=0 TSval=749293561 TSecr=170072"
"79010","07:34:51.236489","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","259","Application Data"
"79026","07:34:51.240691","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=8795 Ack=5522 Win=27 Len=0 TSval=749293570 TSecr=170073"
"81279","07:34:51.857928","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","259","Application Data"
"81296","07:34:51.862477","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=8795 Ack=5715 Win=27 Len=0 TSval=749294192 TSecr=170135"
"82054","07:34:52.075342","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","143","Application Data"
"82253","07:34:52.128626","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","[TCP ACKed unseen segment] https(443)  >  33900 [ACK] Seq=8872 Ack=5762 Win=27 Len=0 TSval=749294458 TSecr=170162"
"82395","07:34:52.165019","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","145","[TCP Previous segment not captured] , Application Data"
"82411","07:34:52.169470","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","[TCP ACKed unseen segment] https(443)  >  33900 [ACK] Seq=8872 Ack=5841 Win=27 Len=0 TSval=749294499 TSecr=170166"
"82424","07:34:52.170964","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","113","Application Data"
"82457","07:34:52.180960","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=5841 Ack=8919 Win=5215 Len=0 TSval=170167 TSecr=749294500"
"82593","07:34:52.219928","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","448","Application Data"
"82621","07:34:52.225772","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=5841 Ack=9301 Win=5215 Len=0 TSval=170172 TSecr=749294549"
"82652","07:34:52.233915","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"82675","07:34:52.239737","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","400","Application Data"
"82875","07:34:52.295515","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=5888 Ack=9635 Win=5215 Len=0 TSval=170179 TSecr=749294569"
"83053","07:34:52.344192","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"83070","07:34:52.350062","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","764","Application Data"
"83355","07:34:52.432196","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"83517","07:34:52.477473","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=10333 Ack=5982 Win=27 Len=0 TSval=749294807 TSecr=170192"
"84720","07:34:52.803869","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","143","Application Data"
"84867","07:34:52.841162","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=5982 Ack=10410 Win=5215 Len=0 TSval=170233 TSecr=749295133"
"84902","07:34:52.850411","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"84921","07:34:52.854567","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=10410 Ack=6029 Win=27 Len=0 TSval=749295184 TSecr=170234"
"85743","07:34:53.080094","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","162","Application Data"
"85808","07:34:53.098060","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"85824","07:34:53.102277","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=10506 Ack=6076 Win=27 Len=0 TSval=749295432 TSecr=170259"
"89384","07:34:54.080274","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","147","Application Data"
"89444","07:34:54.099118","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"89459","07:34:54.103511","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=10587 Ack=6123 Win=27 Len=0 TSval=749296433 TSecr=170358"
"92989","07:34:55.075814","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","146","Application Data"
"93101","07:34:55.103491","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"93118","07:34:55.107722","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=10667 Ack=6170 Win=27 Len=0 TSval=749297437 TSecr=170460"
"95696","07:34:55.804852","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","146","Application Data"
"96172","07:34:55.941720","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","[TCP ACKed unseen segment] https(443)  >  33900 [ACK] Seq=10747 Ack=6217 Win=27 Len=0 TSval=749298271 TSecr=170543"
"96688","07:34:56.080402","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","159","[TCP ACKed unseen segment] , Application Data"
"96719","07:34:56.088940","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","[TCP Previous segment not captured] , Application Data"
"96735","07:34:56.092997","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","[TCP ACKed unseen segment] https(443)  >  33900 [ACK] Seq=10840 Ack=6264 Win=27 Len=0 TSval=749298423 TSecr=170558"
"100266","07:34:57.060415","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","151","Application Data"
"100696","07:34:57.178742","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"100718","07:34:57.183142","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=10925 Ack=6311 Win=27 Len=0 TSval=749299512 TSecr=170667"
"103995","07:34:58.085335","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","[TCP ACKed unseen segment] , Application Data"
"104011","07:34:58.089553","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","[TCP Previous segment not captured] https(443)  >  33900 [ACK] Seq=11001 Ack=6358 Win=27 Len=0 TSval=749300419 TSecr=170758"
"104475","07:34:58.215772","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","259","[TCP ACKed unseen segment] , Application Data"
"104493","07:34:58.220314","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=11001 Ack=6551 Win=27 Len=0 TSval=749300550 TSecr=170771"
"106629","07:34:58.804393","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","142","Application Data"
"107062","07:34:58.923264","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"107079","07:34:58.927705","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=11077 Ack=6598 Win=27 Len=0 TSval=749301257 TSecr=170842"
"107641","07:34:59.080698","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","143","Application Data"
"107678","07:34:59.091166","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"107695","07:34:59.095540","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=11154 Ack=6645 Win=27 Len=0 TSval=749301425 TSecr=170858"
"111213","07:35:00.060753","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","162","Application Data"
"111907","07:35:00.250787","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"111924","07:35:00.255150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=11250 Ack=6692 Win=27 Len=0 TSval=749302584 TSecr=170973"
"114913","07:35:01.076115","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","147","Application Data"
"114958","07:35:01.091272","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"114974","07:35:01.095553","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=11331 Ack=6739 Win=27 Len=0 TSval=749303425 TSecr=171058"
"117548","07:35:01.804743","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","147","Application Data"
"117593","07:35:01.815384","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"117639","07:35:01.826358","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=11412 Ack=6786 Win=27 Len=0 TSval=749304155 TSecr=171131"
"118558","07:35:02.080969","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","146","Application Data"
"119121","07:35:02.232482","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"122145","07:35:03.061026","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","159","Application Data"
"122207","07:35:03.077347","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"122224","07:35:03.081663","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=11585 Ack=6880 Win=27 Len=0 TSval=749305411 TSecr=171256"
"125987","07:35:04.105476","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","[TCP Keep-Alive] https(443)  >  33900 [ACK] Seq=11584 Ack=6880 Win=27 Len=0 TSval=749306435 TSecr=171256"
"126003","07:35:04.108034","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","[TCP Keep-Alive ACK] 33900  >  https(443) [ACK] Seq=6880 Ack=11585 Win=5215 Len=0 TSval=171360 TSecr=749305411"
"126214","07:35:04.167426","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","259","Application Data"
"126231","07:35:04.171799","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=11585 Ack=7073 Win=27 Len=0 TSval=749306501 TSecr=171366"
"129514","07:35:05.081296","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","142","Application Data"
"129647","07:35:05.113541","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"129663","07:35:05.117877","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=11661 Ack=7120 Win=27 Len=0 TSval=749307447 TSecr=171460"
"133030","07:35:06.061385","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","143","Application Data"
"133119","07:35:06.083457","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"133134","07:35:06.087732","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=11738 Ack=7167 Win=27 Len=0 TSval=749308417 TSecr=171557"
"140240","07:35:08.081612","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","147","Application Data"
"140786","07:35:08.231449","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"140803","07:35:08.235880","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=11819 Ack=7214 Win=27 Len=0 TSval=749310565 TSecr=171772"
"142954","07:35:08.827295","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","330","Application Data"
"142999","07:35:08.838848","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"143017","07:35:08.843286","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=12083 Ack=7261 Win=27 Len=0 TSval=749311172 TSecr=171833"
"143497","07:35:08.972487","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","461","Application Data"
"143513","07:35:08.976706","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=12083 Ack=7656 Win=27 Len=0 TSval=749311306 TSecr=171846"
"143515","07:35:08.978081","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","113","Application Data"
"143699","07:35:09.026928","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=7656 Ack=12130 Win=5215 Len=0 TSval=171852 TSecr=749311307"
"143822","07:35:09.061592","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","146","Application Data"
"143826","07:35:09.064925","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=7656 Ack=12210 Win=5215 Len=0 TSval=171856 TSecr=749311391"
"143870","07:35:09.074577","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"144034","07:35:09.121391","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=12210 Ack=7703 Win=27 Len=0 TSval=749311450 TSecr=171856"
"147090","07:35:09.965770","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","327","Application Data"
"147125","07:35:09.974730","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"147141","07:35:09.979103","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=12471 Ack=7750 Win=27 Len=0 TSval=749312308 TSecr=171946"
"149399","07:35:10.593197","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","467","Application Data"
"149416","07:35:10.597648","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=12471 Ack=8151 Win=27 Len=0 TSval=749312927 TSecr=172006"
"149420","07:35:10.599151","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","113","Application Data"
"149580","07:35:10.645032","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=8151 Ack=12518 Win=5215 Len=0 TSval=172014 TSecr=749312928"
"150743","07:35:10.966817","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","113","[TCP ACKed unseen segment] , Application Data"
"150773","07:35:10.974026","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","[TCP Previous segment not captured] 33900  >  https(443) [ACK] Seq=8556 Ack=12565 Win=5215 Len=0 TSval=172047 TSecr=749313296"
"151072","07:35:11.055522","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","331","[TCP ACKed unseen segment] , Application Data"
"151137","07:35:11.072920","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=8556 Ack=12830 Win=5215 Len=0 TSval=172056 TSecr=749313384"
"151344","07:35:11.130847","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"151513","07:35:11.177276","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=12830 Ack=8603 Win=27 Len=0 TSval=749313506 TSecr=172057"
"151677","07:35:11.224094","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","462","Application Data"
"151693","07:35:11.228256","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=12830 Ack=8999 Win=27 Len=0 TSval=749313557 TSecr=172071"
"154486","07:35:11.994182","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","113","Application Data"
"154691","07:35:12.048999","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=8999 Ack=12877 Win=5215 Len=0 TSval=172154 TSecr=749314323"
"154721","07:35:12.061699","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","142","Application Data"
"154776","07:35:12.075434","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=8999 Ack=12953 Win=5215 Len=0 TSval=172156 TSecr=749314391"
"154860","07:35:12.096904","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"154877","07:35:12.101107","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=12953 Ack=9046 Win=27 Len=0 TSval=749314430 TSecr=172159"
"154880","07:35:12.102428","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","151","Application Data"
"155075","07:35:12.156098","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=9046 Ack=13038 Win=5215 Len=0 TSval=172165 TSecr=749314431"
"155109","07:35:12.163833","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"155270","07:35:12.209374","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=13038 Ack=9093 Win=27 Len=0 TSval=749314538 TSecr=172166"
"156169","07:35:12.454775","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","326","Application Data"
"156404","07:35:12.524322","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=9093 Ack=13298 Win=5215 Len=0 TSval=172201 TSecr=749314784"
"156420","07:35:12.527801","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"156436","07:35:12.532330","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=13298 Ack=9140 Win=27 Len=0 TSval=749314861 TSecr=172202"
"158753","07:35:13.171902","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","470","Application Data"
"158776","07:35:13.176576","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=13298 Ack=9544 Win=27 Len=0 TSval=749315505 TSecr=172266"
"158784","07:35:13.178034","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","113","Application Data"
"158964","07:35:13.228548","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=9544 Ack=13345 Win=5215 Len=0 TSval=172272 TSecr=749315507"
"158997","07:35:13.236653","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","468","Application Data"
