"No.","Time","Source","Destination","Protocol","Length","Info"
"59679","07:26:37.824463","166.104.142.150","fw-update2.smartthings.com","TLSv1.2","240","Application Data"
"59695","07:26:37.828429","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=7863 Ack=6010 Win=27 Len=0 TSval=748800171 TSecr=120711"
"59696","07:26:37.830122","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","113","Application Data"
"59855","07:26:37.877725","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=6010 Ack=7910 Win=5215 Len=0 TSval=120717 TSecr=748800172"
"59981","07:26:37.912857","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","400","Application Data"
"59997","07:26:37.918074","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=6010 Ack=8244 Win=5215 Len=0 TSval=120720 TSecr=748800255"
"60016","07:26:37.923776","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"60088","07:26:37.940586","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","448","Application Data"
"60162","07:26:37.963403","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"60346","07:26:38.009106","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=8626 Ack=6104 Win=27 Len=0 TSval=748800351 TSecr=120724"
"60394","07:26:38.028204","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","[TCP ACKed unseen segment] , Application Data"
"60409","07:26:38.032466","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","[TCP Previous segment not captured] https(443)  >  33900 [ACK] Seq=9350 Ack=6151 Win=27 Len=0 TSval=748800375 TSecr=120731"
"60532","07:26:38.063745","fw-update2.smartthings.com","166.104.142.150","TLSv1.2","103","Application Data"
"60545","07:26:38.068002","166.104.142.150","fw-update2.smartthings.com","TLSv1.2","536","Application Data"
"60917","07:26:38.174511","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","142","Application Data"
"60964","07:26:38.186712","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","[TCP ACKed unseen segment] , Application Data"
"60980","07:26:38.191024","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=9426 Ack=6198 Win=27 Len=0 TSval=748800533 TSecr=120747"
"61375","07:26:38.306728","fw-update2.smartthings.com","166.104.142.150","TLSv1.2","141","Application Data"
"61391","07:26:38.310418","166.104.142.150","fw-update2.smartthings.com","TCP","66","36554  >  https(443) [FIN, ACK] Seq=1444 Ack=1934 Win=33184 Len=0 TSval=120760 TSecr=3529978899"
"61745","07:26:38.412260","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","142","Application Data"
"61810","07:26:38.430013","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"61830","07:26:38.434260","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=9502 Ack=6245 Win=27 Len=0 TSval=748800777 TSecr=120771"
"62238","07:26:38.549301","fw-update2.smartthings.com","166.104.142.150","TLSv1.2","97","Encrypted Alert"
"62239","07:26:38.549305","fw-update2.smartthings.com","166.104.142.150","TCP","66","https(443)  >  36554 [FIN, ACK] Seq=1965 Ack=1445 Win=31232 Len=0 TSval=3529979141 TSecr=120760"
"62253","07:26:38.552426","166.104.142.150","fw-update2.smartthings.com","TCP","54","36554  >  https(443) [RST] Seq=1445 Win=0 Len=0"
"62255","07:26:38.552551","166.104.142.150","fw-update2.smartthings.com","TCP","54","36554  >  https(443) [RST] Seq=1445 Win=0 Len=0"
"64415","07:26:39.187980","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","[TCP ACKed unseen segment] , Application Data"
"64433","07:26:39.192398","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","[TCP Previous segment not captured] https(443)  >  33900 [ACK] Seq=9579 Ack=6292 Win=27 Len=0 TSval=748801535 TSecr=120848"
"67429","07:26:40.068558","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","162","Application Data"
"67474","07:26:40.081209","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","[TCP ACKed unseen segment] , Application Data"
"67491","07:26:40.085460","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=9675 Ack=6339 Win=27 Len=0 TSval=748802428 TSecr=120937"
"68093","07:26:40.257546","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","321","Application Data"
"68133","07:26:40.266723","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"68149","07:26:40.271029","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=9930 Ack=6386 Win=27 Len=0 TSval=748802613 TSecr=120956"
"68506","07:26:40.375178","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","462","Application Data"
"68523","07:26:40.379486","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=9930 Ack=6782 Win=27 Len=0 TSval=748802722 TSecr=120966"
"68524","07:26:40.380937","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","113","Application Data"
"68687","07:26:40.428058","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=6782 Ack=9977 Win=5215 Len=0 TSval=120972 TSecr=748802723"
"71329","07:26:41.174895","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","147","Application Data"
"71344","07:26:41.177579","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=6782 Ack=10058 Win=5215 Len=0 TSval=121047 TSecr=748803517"
"71362","07:26:41.183872","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"71518","07:26:41.229123","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=10058 Ack=6829 Win=27 Len=0 TSval=748803571 TSecr=121047"
"72156","07:26:41.412526","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","147","Application Data"
"72249","07:26:41.435550","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"72265","07:26:41.439874","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=10139 Ack=6876 Win=27 Len=0 TSval=748803782 TSecr=121072"
